machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,8192,f32,1,8,256,268435456,1,10.8743,10.8189,10.931,0.410135,0,24.6854,11.0735,0,10.0294,1.03429,0,1,rsweep,f32,0.904834
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,8192,f32,1,8,256,268435456,1,10.8447,10.8064,10.9062,0.447178,0,24.7526,11.0585,0,10.0162,0.994304,0,1,rsweep,f32,0.905852
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,1,8,4,4194304,256,483.534,477.699,489.557,1.28698,0,2.22061,536.215,471.455,41.11,0,0,1,rsweep,f32,0.0768231
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,16384,f32,1,8,4,4194304,256,71.3823,67.7622,76.8597,4.11321,0,15.0421,78.6529,61.0497,42.892,4.08774,0,1,rsweep,f32,0.549004
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,16384,f32,1,8,4,4194304,256,41.0824,40.9919,41.1397,0.152534,0,26.1363,45.239,0,40.7856,4.10059,0,1,rsweep,f32,0.90157
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,16384,f32,1,8,4,4194304,256,40.5934,40.5311,41.778,0.292815,0,26.4511,41.1762,0,40.7743,6.3581,0,1,rsweep,f32,0.990187
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,16384,f32,1,8,16,16777216,64,276.184,266.294,307.581,2.25841,0,3.88777,306.377,273.456,40.2988,0,0,1,rsweep,f32,0.131569
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,16384,f32,1,8,16,16777216,64,57.8382,57.0937,60.4044,1.34088,0,18.5646,64.2166,51.9623,47.13,4.12701,0,1,rsweep,f32,0.734275
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,16384,f32,1,8,16,16777216,64,39.9963,39.9226,40.0975,0.127562,0,26.846,44.3851,0,40.1884,4.10122,0,1,rsweep,f32,0.905427
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,16384,f32,1,8,16,16777216,64,36.3836,36.3522,36.425,0.0828471,0,29.5117,40.3829,0,40.1675,5.62278,0,1,rsweep,f32,0.994782
